bvd_id,guo
NL76145689,NL77935381
NL76148130,NL23049923
NL76151611,NL24355583
NL76154432,NL76158683
NL76158705,NL75024012
NL76158780,GBOC343340
NL76160521,NL73911402
NL76161544,NL76158683
NL76161668,NL76158683
NL76161706,NL76158683
NL76167267,NL76158403
NL76167291,NL74658352
NL76167348,NL76158403
NL76167364,NL74658352
NL76167496,NL76165116
NL76167518,NL76504190
NL76170985,NL70138311
NL76171450,US*D00437773
NL76174093,NL76174050
NL76174182,NL76174115
NL76174212,NL76174042
NL76174670,NL76174611
NL76175189,NL76174921
NL76177890,NL57662355
NL76183807,WW*110298661827
NL76189058,JP9010001034946
NL76195074,NL67391141
NL76196712,NL72254459
NL76198189,NL76869725
NL76199258,NL34356832
NL76199460,NL76198863
NL76200329,NL76200108
NL76202542,NL76202380
NL76202763,NL17194006
NL76203204,NL76203158
NL76203379,NL76203328
NL76203913,NL76203670
NL76204693,NL55571190
NL76204766,NL55571190
NL76205215,NL55571190
NL76205231,NL55571190
NL76205568,CW149179279L
NL76206882,GBIM132333C
NL76207889,NL27290509
NL76208435,NL34356832
NL76209431,NL27357991
NL76209768,NL34356832
NL76211495,NL24375870
NL76211762,NL27290509
NL76213935,NL76212203
NL76216187,NL61327662
NL76220745,NL09147451
NL76223175,NL77485785
NL76224090,NL76262804
NL76225321,SE*D00438017
NL76225372,NL74893947
NL76225879,FR542107651
NL76226948,US221467904
NL76228991,LULB43512
NL76231364,NL77636961
NL76235572,NL61292060
NL76235629,NL55478719
NL76236048,NL54796520
NL76236803,NL17185872
NL76237281,NL09147451
NL76237443,LULB220252
NL76239004,LULB112407
NL76239179,LULB112407
NL76246965,NL74445200
NL76247066,NL74445200
NL76247392,NL67709087
NL76247910,NL71774114
NL76248046,NL67373771
NL76251020,NL71774114
NL76252930,FR401251566
NL76253066,FR401251566
NL76253139,FR401251566
NL76253171,FR401251566
NL76253244,FR401251566
NL76253414,FR401251566
NL76255204,NL76690296
NL76255379,NL04087704
NL76255387,NL04087705
NL76256391,WW*110298661382
NL76257495,NL41212326
NL76259188,NL*904774698
NL76261581,NL*110298667165
NL76264351,GB*D00437712
NL76265005,NL76690296
NL76266427,FR542107651
NL76266672,US*D00437949
NL76266907,NL73389307
NL76267377,NL30193205
NL76268454,NL76404579
NL76268616,NL72154586
NL76268721,NL72154586
NL76268845,NL72154586
NL76268861,NL72154586
NL76270173,NL72154586
NL76271609,NL60938528
NL76271625,NL76272680
NL76272486,WW*110298672062
NL76272788,NL72154586
NL76273962,NL75439786
NL76274691,NL69999821
NL76279170,NL77829263
NL76279251,NL64772810
NL76280314,NL68875444
NL76281469,TH*110292232499
NL76282074,NL76213625
NL76288579,NL75045842
NL76288684,NL58332294
NL76288749,NL58332294
NL76289400,NL61327662
NL76291839,NL18084925
NL76292223,NL22007125
NL76295109,NL75462885
NL76297306,NL76302156
NL76297462,NL76332160
NL76297470,NL76332160
NL76297489,NL76332160
NL76299619,NL67517692
NL76302679,NL68218893
NL76304507,RU*D00437871
NL76305147,CN*D00437355
NL76307794,NL34110786
NL76317978,CH*D00437617
NL76318028,US221918501
NL76321991,SE5591537815
NL76326675,NL41212326
NL76326837,NL41212326
NL76327795,NL59382228
NL76330877,NL76351858
NL76334163,NL76330982
NL76339270,NL76339351
NL76342425,US*D00437530
NL76344096,WW*110298667201
NL76345084,NL67250653
NL76345106,NL33294760
NL76345130,NL33294760
NL76345211,NL67250653
NL76345297,NL67250653
NL76346692,NL76340139
NL76348814,NL76371085
NL76348830,NL76371204
NL76348849,NL76371174
NL76348903,NL39059948
NL76349012,NL62154583
NL76350223,LULB112407
NL76351254,US*D00437932
NL76357988,NL71999892
NL76359026,NL18123128
NL76359263,NL71999892
NL76359328,NL17220015
NL76362515,NO*D00435562
NL76362639,NO*D00437646
NL76363872,LULB105430
NL76364399,LU*D00437936
NL76364690,LULB211053
NL76370577,NL58769900
NL76373630,NL76376176
NL76373649,NL76376214
NL76374629,NL18069776
NL76379280,NL41240756
NL76379515,NL61858048
NL76380238,NL64652939
NL76380335,NL76422305
NL76381617,CH*Q000284202
NL76383873,CH*Q000284202
NL76391973,NL64818810
NL76392872,NL76388840
NL76399281,NL65102002
NL76400263,NL76388840
NL76402517,NL73283975
NL76403807,NL58286543
NL76404676,NL76388840
NL76414639,NL62311778
NL76417743,NL66117259
NL76418103,NL76411958
NL76418626,GB11032222
NL76418677,NL76411958
NL76419681,NL76417719
NL76420914,NL57346119
NL76421635,NL76417719
NL76423395,NL32084780
NL76424200,NL74982141
NL76424480,NL74982141
NL76424685,NL74982141
NL76433188,NL76931234
NL76433560,NL76433064
NL76437035,NL67658180
NL76437566,NL62269496
NL76437612,NL70114528
NL76437809,NL04078339
NL76437973,NL69653046
NL76440168,NL56688946
NL76444163,NL62381199
NL76445372,NL34122617
NL76445801,NL34183901
NL76448177,US541163725
NL76449173,NL74065521
NL76449211,NL74065521
NL76449882,JP5010001008771
NL76449912,NL41245351
NL76451321,NL76900118
NL76455831,NL74985221
NL76458210,NL62668196
NL76464024,JP5010001008771
NL76466701,NL62048732
NL76467457,NL41060580
NL76467880,NL62086804
NL76469670,KY*D00437977
NL76472361,NL54783437
NL76473031,NL75022206
NL76473562,NL76467945
NL76473600,NL76467945
NL76477916,CW*D00426152
NL76478203,WW*4000000058873
NL76479382,YY*D00438082
NL76479587,NL70773645
NL76479633,NL69387893
NL76479668,NL69387893
NL76479919,NL69387893
NL76480712,NL76476723
NL76482146,NL11048207
NL76488217,NL76488403
NL76492869,NL53111141
NL76493202,SE5566108055
NL76494187,NL71838783
NL76495183,NL74982141
NL76495329,SE5568192321
NL76495833,NL75180502
NL76496163,NL72590009
NL76496945,NL24292942
NL76497941,NL68535066
NL76498352,NL76497003
NL76498999,NL76483908
NL76499065,NL76482464
NL76499219,NL76976610
NL76499235,NL76976610
NL76499375,NL76482502
NL76499383,NL76482529
NL76499499,NL76482448
NL76499677,NL76878422
NL76501213,NL76497003
NL76504336,NL24162135
NL76505995,NL34355541
NL76506142,NL76483908
NL76506177,NL76482464
NL76507408,NL76482502
NL76507432,NL76482448
NL76507971,NL37065970
NL76508013,NL68233779
NL76508137,NL76504891
NL76509753,US454549771
NL76510697,DE4250246435
NL76510743,NL34355195
NL76512371,WW*110298670189
NL76512592,NL76504891
NL76513181,DE4250246435
NL76515613,NL74393723
NL76517438,NL76517624
NL76517586,NL76517535
NL76517667,NL76517470
NL76517950,NL09143174
NL76518264,NL55643957
NL76518353,NL09143174
NL76519872,NL14614858
NL76522113,BE*D00438522
NL76523055,NL67077250
NL76524116,NL60983310
NL76524566,DE5090112498
NL76526100,NL76525015
NL76527077,DK*D00438510
NL76528456,US*D00438481
NL76528650,NL76519341
NL76532313,NL27033571
NL76533549,AE*D00438794
NL76533700,NL32141934
NL76534456,GB*D00438233
NL76535266,US454549771
NL76535487,NL76539385
NL76536467,NL73975478
NL76537099,NL17194420
NL76537633,FR*J00S1080
NL76546624,NL71433872
NL76547264,ZA*D00438386
NL76547272,NL60203390
NL76547566,NL63668009
NL76547752,NL63668009
NL76552624,US*D00436795
NL76552691,NL66560691
NL76552748,KY*965087160
NL76552756,KY*962075253
NL76552764,KY*962075253
NL76552772,KY*965087160
NL76552780,KY*965087160
NL76553116,NL31037765
NL76553949,NL66560691
NL76554465,NL57538239
NL76554902,NL71875212
NL76555518,NL68285817
NL76560589,CA*D00435430
NL76560910,NL72034254
NL76561275,NL69153787
NL76561356,NL30240841
NL76561372,WW*110298659091
NL76561402,NL69153787
NL76561437,NL69153787
NL76561607,NL75325012
NL76564959,NL27195126
NL76567575,NL71677216
NL76567621,NL34183901
NL76567699,NL34183901
NL76567745,NL34183901
NL76569454,GBJE125550
NL76570371,NL*908405293
NL76571831,NL09193514
NL76573729,NL17145936
NL76575268,NL24386198
NL76575500,US943281941
NL76581683,NL64145603
NL76582388,IL*110231416490
NL76584879,NL67728723
NL76588033,NL72444029
NL76591883,NL71255184
NL76592863,NL62863312
NL76594068,NL76587819
NL76595722,NL05061732
NL76597210,NL76599434
NL76598187,NL30240841
NL76598543,NL69987386
NL76598705,NL30240841
NL76599256,NL76599434
NL76599337,NL76599434
NL76599388,NL76599434
NL76603318,NL*110298660502
NL76603474,NL*110298660502
NL76603792,LULB165560
NL76603830,LULB217868
NL76603903,LULB217868
NL76603911,LULB217868
NL76604004,LULB165560
NL76604268,LULB217868
NL76604810,NL76601447
NL76604837,FR572093920
NL76604977,NL76601447
NL76605442,NL67083129
NL76605922,US580254510
NL76607151,NL76597202
NL76609154,NL63683717
NL76611027,US*D00438002
NL76612775,NL62485016
NL76614417,NL76608808
NL76614581,NL17194420
NL76615766,NL34078760
NL76616452,WW*110298669049
NL76616657,NL76611523
NL76617122,BB41956C
NL76618226,NL41128055
NL76619850,NL77067673
NL76620050,NL53868455
NL76620883,NL76621545
NL76621022,NL77067673
NL76622061,NL76622185
NL76622096,NL76622185
NL76622630,NL20100719
NL76622991,NL76622185
NL76623793,NL76614484
NL76624218,NL54901723
NL76624242,NL76614484
NL76625532,NL28080940
NL76629961,NL*905637153
NL76630048,US452647441
NL76633454,NL64185060
NL76633500,NL64185060
NL76633578,NL64185060
NL76633624,NL64185060
NL76633942,NL76618706
NL76635066,WW*110298667837
NL76635457,NL*J00S1210
NL76640876,NL68869932
NL76641619,NL27280779
NL76642178,NL76379329
NL76642186,NL32111620
NL76642216,ZA*D00438474
NL76642399,GB09909709
NL76642453,NL32111620
NL76642712,WW*110298665315
NL76643255,FR878592708
NL76645932,US*D00438049
NL76647439,ZA*D00438474
NL76648524,NL73331708
NL76649237,NL72113146
NL76650081,NL72044314
NL76650316,GB*D00438219
NL76651428,NL59622237
NL76654524,NL76653536
NL76655296,NL64546454
NL76655997,NL58961267
NL76658775,NL51813114
NL76658821,NL72586699
NL76663272,NL76138062
NL76666301,NL08060403
NL76666581,WW*929263514
NL76669327,NL20057465
NL76669394,NL62220764
NL76669696,NL62113267
NL76672328,WW*110298660962
NL76672697,NL67517692
NL76673480,NL51414392
NL76673960,NL57351813
NL76674371,NL61048577
NL76674703,CA33801NC
NL76675351,NL67517692
NL76675440,NL67517692
NL76675661,NL56571291
NL76675882,NL32135166
NL76676854,NL76676757
NL76676943,LULB220912
NL76677028,NL76676706
NL76677354,NL76671305
NL76678059,NL24427074
NL76679012,NL23064886
NL76679780,US*D00438605
NL76679977,NL73650080
NL76681440,LULB157792
NL76682099,NL18074544
NL76682323,NL76686485
NL76682439,NL76686345
NL76682498,NL76686345
NL76682684,NL72034467
NL76683230,NL32156456
NL76684601,NL52957314
NL76684652,NL76603253
NL76684709,NL41032038
NL76684881,NL69493634
NL76685128,NL65009789
NL76685438,NL66130409
NL76685756,NL70294828
NL76685926,NL77017420
NL76686418,NL51405814
NL76686507,NL24123525
NL76686671,NL*908405293
NL76688127,NL73934089
NL76688356,NL76703134
NL76689476,NL76689077
NL76689573,NL34104798
NL76689808,NL65009789
NL76690288,NL30287648
NL76690857,NL76661652
NL76691233,NL62013912
NL76691268,NL62013912
NL76691322,NL76676021
NL76691454,US811224539
NL76691462,US811224539
NL76691470,US811224539
NL76692876,NL11056341
NL76693473,NL70918406
NL76694372,NL62013912
NL76694550,NL68345836
NL76696146,NL32156456
NL76696839,NL76676021
NL76696871,NL76693740
NL76697282,NL56697597
NL76697592,NL77774655
NL76697649,NL76694887
NL76697886,NL22045176
NL76698173,NL76695492
NL76698467,NL28040961
NL76698831,NL76700461
NL76698874,NL76700569
NL76699455,NL76699269
NL76699951,NL76701727
NL76700151,NL76701840
NL76700232,NL08170871
NL76700488,NL76701964
NL76700739,NL68350090
NL76701603,NL76701069
NL76701913,NL76701700
NL76702278,NL76702111
NL76702367,NL75681099
NL76702480,NL76698475
NL76702928,NL76698475
NL76703118,NL66837774
NL76704475,NL61940860
NL76704696,JP5010001008771
NL76704947,NL16090288
NL76705641,NL76850854
NL76706281,NL71606971
NL76706842,NL16090288
NL76710424,NL32113119
NL76710599,NL76710610
NL76711439,NL76707490
NL76711854,NL76698076
NL76712982,NL39060384
NL76714330,NL57806616
NL76714942,NL65384490
NL76715329,NL34175789
NL76716554,NL72620366
NL76717208,US*D00438173
NL76717720,NL57014086
NL76717992,NL76704521
NL76718034,NL76704521
NL76718050,NL16011950
NL76718166,NL76704521
NL76718549,NL72007672
NL76718832,NL65520181
NL76719456,NL54163048
NL76720632,NL58973680
NL76721213,NL60390298
NL76721825,NL75702568
NL76722724,NL76719049
NL76723356,NL32114417
NL76724395,NL30186994
NL76725286,NL75770318
NL76725545,NL57346119
NL76726258,TR253949F
NL76726290,NL63010593
NL76726401,NL76726428
NL76726436,NL68430108
NL76726592,NL14073582
NL76727025,NL34153979
NL76727300,NL76723097
NL76731359,NL71791809
NL76732126,US*110189103105
NL76733033,NL70968586
NL76740625,NL66948266
NL76756335,NL52750191
NL76765466,NL22035675
NL76781267,NL77894626
NL76781399,NL76781224
NL76783324,NL76765199
NL76784150,NL76765199
NL76799395,NL50077155
NL76805441,NL30189163
NL76809005,NL76783103
NL76809013,NL76783111
NL76810798,NL76815412
NL76817407,ESA28577062
NL76818349,NL32118585
NL76818357,NL32118585
NL76818365,NL32118585
NL76818373,NL32118585
NL76818667,NL57346739
NL76820734,NL*110166642092
NL76824632,NL76816346
NL76827445,NL24394739
NL76830810,NL70921482
NL76833097,NL67312217
NL76833127,NL74729659
NL76834034,NL34138239
NL76837394,NL14075733
NL76839842,NL*J00S1210
NL76840840,NL75693585
NL76841561,NL24397003
NL76841596,NL76830314
NL76843467,NL76765199
NL76843491,NL76765199
NL76843645,NL76765199
NL76844544,NL76765199
NL76844595,NL76765199
NL76844897,NL76765199
NL76845109,NL58600515
NL76847047,NL54550599
NL76848132,NL58600515
NL76849473,NL76765024
NL76849503,NL75437376
NL76849562,NL75437376
NL76853136,NL56563795
NL76853306,NL76886123
NL76854604,NL76856720
NL76857514,NL73049476
NL76859134,NL27366422
NL76862151,NL76848973
NL76863077,NL76756491
NL76863085,NL76758281
NL76863093,NL76755924
NL76863522,NL76863662
NL76863670,NL76863468
NL76864278,NL67371574
NL76864286,NL67371574
NL76865657,NL17227904
NL76865827,US*D00438376
NL76868192,US*D00438374
NL76868273,BE0405371512
NL76872041,NL76847721
NL76873803,NL70733392
NL76874117,NL24137551
NL76874613,NL41231493
NL76874621,NL41207807
NL76876853,NL09101210
NL76878538,NL76755622
NL76878546,NL76756769
NL76880311,SG201600941W
NL76881059,NL28095848
NL76882012,NL72126361
NL76882403,US*D00436994
NL76882594,NL76882500
NL76883639,NL76883442
NL76883752,NL76883361
NL76886212,NL34381750
NL76887618,NL74644890
NL76888282,NL30171795
NL76889211,NL74644890
NL76891542,NL76831485
NL76891895,NL76831485
NL76892778,NL74644890
NL76893367,NL53136799
NL76895084,NL76886530
NL76895343,NL76878805
NL76895475,NL76887278
NL76896005,NL76887480
NL76900193,NL74622390
NL76905632,CW*952178392
NL76913112,NL75827093
NL76913678,NL76913600
NL76913783,NL76913600
NL76915972,NL76843475
NL76916413,NL76820262
NL76917398,NL76913600
NL76918149,NL41173068
NL76922340,NL41024354
NL76922979,NL24343616
NL76926605,US911646860
NL76934667,USP007442831
NL76937062,USP007442831
NL76939731,NL71632379
NL76940241,NL75572885
NL76941523,NL76886182
NL76941531,NL76886581
NL76941558,NL76886794
NL76941744,FR*J00S1080
NL76943127,WW*110298672050
NL76943364,KY*110232041692
NL76944506,NL76944514
NL76946142,NL14089871
NL76946428,LULB98911
NL76946975,KY*110232041692
NL76947106,NL41005373
NL76952908,NL30058019
NL76959066,NL76958795
NL76961869,NL76613836
NL76962725,US*D00438069
NL76963500,NL76936104
NL76963519,NL76936767
NL76963578,NL65638476
NL76963616,NL73683795
NL76963829,NL32139336
NL76966976,IL*D00433615
NL76967069,NL76969436
NL76972631,IN0006352023
NL76973905,NL34257436
NL76974138,NL41190402
NL76976297,NL17086649
NL76987027,NL06083460
NL76992039,NL32079856
NL76996026,NL27171108
NL76998282,NL24334400
NL76998754,NL77008685
NL77003438,CYC397630
NL77003497,NL76897109
NL77005872,NL76587290
NL77010019,US*D00438396
NL77012429,NL69474532
NL77014553,WW*110298658101
NL77018257,IL53-283-6595
NL77019717,CZ00006947
NL77021754,AE0000112717
NL77023250,NL63188902
NL77024419,NL64652939
NL77024729,NL71713530
NL77028473,NL55498418
NL77029402,NL18035180
NL77031180,NL53345975
NL77031857,WW*110298669160
NL77032675,NL77025776
NL77032756,NL77025776
NL77032772,NL77025776
NL77038606,NL34183901
NL77038894,NL56571291
NL77042646,NL53635531
NL77045351,NL58711732
NL77046234,NL32111620
NL77048318,GB*110235323675
NL77049810,LULB165560
NL77051866,LULB165560
NL77052005,LULB165560
NL77055497,NL67728723
NL77055578,NL24486303
NL77056590,NL75251272
NL77056884,NL62953559
NL77057546,NL34282320
NL77059530,NL69860629
NL77059778,NL77034643
NL77059786,NL77034643
NL77059794,NL77034643
NL77059891,NL74982141
NL77060857,NL76621669
NL77060865,NL76621669
NL77061152,NL77059174
NL77061683,NL70650284
NL77064267,NL24394739
NL77067754,NL75251272
NL77067770,NL41011450
NL77068904,NL30129501
NL77068963,NL34203962
NL77069692,NL41030276
NL77071204,NL61440329
NL77075064,NL75314312
NL77077105,NL34316796
NL77078551,NL77064119
NL77082591,NL53910109
NL77082737,NL56655525
NL77084101,NL62972758
NL77084292,NL62972758
NL77091655,NL64976777
NL77091809,NL66796938
NL77096150,NL62263811
NL77096169,NL72327413
NL77097327,NL58286624
NL77101677,US*D00438625
NL77102606,NL24400992
NL77103289,US*D00438625
NL77103394,US*D00438733
NL77103904,NL17222878
NL77105982,NL27193255
NL77108574,NL77110927
NL77109775,NL24289036
NL77111257,NL77635221
NL77112946,NL52454193
NL77113012,NL77113985
NL77113438,GB*D00438645
NL77120019,LULB217868
NL77120124,LULB217868
NL77120132,LULB217868
NL77120159,LULB217868
NL77120167,LULB217868
NL77120175,LULB217868
NL77120183,LULB217868
NL77120221,LULB217868
NL77120361,LULB217868
NL77120442,LULB217868
NL77120957,NL65974492
NL77124642,NL61632384
NL77124715,NL34165504
NL77134036,NL77120698
NL77134699,LULB219588
NL77135156,NL77134702
NL77152360,CW*D00421926
NL77156110,NL71661557
NL77156730,NL74445200
NL77156927,NL74445200
NL77156978,NL27131089
NL77157141,NL75234874
NL77158105,NL73331619
NL77158520,NL77157311
NL77159861,NL59641967
NL77163249,NL60277955
NL77163583,NL60277955
NL77164075,NL68249926
NL77167120,NL77166361
NL77168348,NL28093558
NL77170857,PA*D00437984
NL77171586,NL65191277
NL77172698,NL17119152
NL77179773,NL17104302
NL77180577,NL77169662
NL77180798,NL13041883
NL77181085,NL24470104
NL77185560,NL57596212
NL77185706,NL65009789
NL77189248,NL66405092
NL77190688,NL70953740
NL77190866,NL77186818
NL77192362,NL64463753
NL77193261,ZA*D00438228
NL77196643,CW*D00423432
NL77197976,NL32132061
NL77199073,US*D00438597
NL77203658,NL59001445
NL77203801,NL59001445
NL77203976,NL59001445
NL77206363,NL77206479
NL77208706,NL77208919
NL77208870,NL77208609
NL77210875,NL24332291
NL77212819,WW*110298668500
NL77213661,NL77381815
NL77213793,LULB218575
NL77213831,NL77381815
NL77215273,WW*110298662034
NL77217616,NL56520123
NL77219244,NL34355195
NL77222903,NL72511583
NL77224795,LULB218575
NL77224930,NL60563044
NL77225201,NL77200039
NL77225252,NL77200691
NL77225546,NL77200241
NL77225589,NL77200144
NL77225961,NL77200365
NL77226062,NL77200209
NL77226151,NL77200373
NL77226259,NL77200551
NL77226305,NL77199944
NL77226321,NL77200047
NL77226410,NL77200101
NL77226534,NL77200098
NL77232119,NL54109280
NL77232763,NL34138239
NL77233174,NL34138239
NL77233638,KY*D00438486
NL77235436,GB*D00438680
NL77237323,NL76306577
NL77237366,NL76306577
NL77237684,NL77200373
NL77237897,NL77200101
NL77237900,NL77200039
NL77237943,NL77200551
NL77237994,NL77200144
NL77238036,NL77200691
NL77238117,NL77200241
NL77238125,NL77200365
NL77238141,NL77200047
NL77238532,NL77200209
NL77240138,NL72739983
NL77240294,NL76704521
NL77240812,NL72739983
NL77241177,NL28094315
NL77246497,SE5591014963
NL77249399,NL34127675
NL77253140,NL77253000
NL77260392,NL08166554
NL77261240,NL69364982
NL77262476,NL77246527
NL77267680,NL77265513
NL77272560,NL37045507
NL77272919,NL02331851
NL77273311,NL77268245
NL77275535,US242894105L
NL77276280,LULB189157
NL77280539,NL34257986
NL77281659,YY*110241407496
NL77285565,NL32124762
NL77285603,NL32124762
NL77287711,TR*D00438562
NL77291913,NL34306854
NL77300653,NL77303644
NL77301722,NL77301617
NL77306155,NL63379627
NL77306422,NL77303644
NL77308123,NL51371367
NL77308387,NL64648427
NL77308875,KZ*110303948722
NL77311221,NL34183901
NL77313917,NL77306694
NL77317068,NL34079081
NL77318366,NL66998883
NL77318978,NL34079081
NL77320255,NL77317130
NL77321383,NL61737542
NL77328183,WW*110298668263
NL77328574,NL74248553
NL77328655,NL71688633
NL77328663,NL71688633
NL77328701,NL71688633
NL77329090,NL56697597
NL77332903,NL34131885
NL77333063,NL71688633
