bvd_id,company_adddress
NL72532335,1101BA | 15
NL72532521,1118BG | 127
NL72532742,2993LW | 4
NL72532815,3047BB | 97
NL72534885,3112DG | 72
NL72535326,3741LK | 6
NL72535350,4782PM | 6
NL72535458,1077XX | 741
NL72535474,1077XX | 741
NL72535482,1077XX | 741
NL72535490,1077XX | 741
NL72535504,1013AE | 40
NL72535512,1077XX | 741
NL72535539,2678NN | 35
NL72535717,6041LE | 20
NL72536489,4353EH | 4
NL72536535,4353EH | 4
NL72537531,9451BC | 23
NL72541148,4931BM | 1
NL72541237,3628EX | 38
NL72541466,1087HW | 430
NL72542527,5374EB | 13
NL72543566,5706NV | 17
NL72543590,3846BD | 20
NL72543779,8332JZ | 8
NL72543914,2421MP | 4
NL72544007,2132MK | 640
NL72544139,7678AW | 8
NL72544384,9727GH | 127
NL72544538,7783AW | 4
NL72546034,1075HP | 11
NL72547235,3063NH | 23
NL72547286,3088HJ | 52
NL72547863,1165MS | 28
NL72548002,1097JB | 200
NL72548495,5652AW | 13
NL72549181,3119ET | 700
NL72551011,9723JP | 6
NL72552204,3241EE | 15
NL72552859,3581BJ | 29
NL72554002,3524AZ | 52
NL72554711,6095AH | 32
NL72555645,1077XX | 835
NL72555661,1713GL | 15
NL72555696,1097JB | 200
NL72555823,8431EM | 18
NL72555890,8013RP | 5
NL72556064,8431EM | 18
NL72556285,9081AL | 5
NL72558423,2011ND | 45
NL72558466,2741EP | 21
NL72558970,1097JB | 200
NL72560002,1076RM | 10
NL72560215,4706PP | 5
NL72561068,1097JB | 200
NL72562269,1043GR | 151
NL72562323,1118LM | 34
NL72562374,8224JN | 70
NL72562900,3584AA | 80
NL72563702,2361LA | 13
NL72563877,4907LL | 1
NL72564636,5633AA | 108
NL72565691,2514JA | 6
NL72565802,2514JA | 6
NL72566221,7823LR | 366
NL72567430,5633AA | 108
NL72567686,9011TA | 5
NL72570032,4231EX | 180
NL72570520,1019AS | 5
NL72570636,4706NH | 62
NL72570679,1083GT | 167
NL72570903,2231MV | 58
NL72572825,1183AS | 14
NL72572949,1118BJ | 359
NL72573473,1185VB | 2
NL72573600,1083HJ | 7
NL72573902,2548JS | 44
NL72573988,3417MB | 63
NL72575077,5916PS | 36
NL72575514,5916PS | 36
NL72576421,6522BE | 127
NL72576472,1185VB | 2
NL72577126,5466AP | 2
NL72577185,5466AP | 2
NL72577894,1077ZX | 31278
NL72578262,2031BW | 4
NL72579307,2665LP | 104
NL72580038,5466AP | 2
NL72580062,6042NR | 17
NL72580127,6042NR | 17
NL72580364,3991SX | 1
NL72580372,6042NR | 17
NL72580550,2984AN | 6
NL72580933,5248NL | 133
NL72581301,7418BH | 30
NL72581328,3371KA | 4
NL72581336,2624AV | 263
NL72581417,2901AM | 34
NL72581565,1077AS | 171
NL72581603,1097JB | 200
NL72582030,1019AD | 94
NL72582065,1097JB | 200
NL72582731,3014DA | 792
NL72582782,3014DA | 792
NL72582936,8019AB | 21
NL72583053,5964NC | 7
NL72583517,1014BA | 37
NL72583622,5381GV | 14
NL72583665,2596AL | 7
NL72583886,1105BJ | 20
NL72584335,9718JW | 90
NL72584513,3823LH | 10
NL72584750,2594BJ | 12
NL72584807,2594BJ | 12
NL72584874,2594BJ | 12
NL72585250,9747AG | 6
NL72585307,6576JX | 1
NL72585366,4793RT | 27
NL72585919,3888LD | 106
NL72586567,3062MB | 130
NL72586699,1082MK | 1009
NL72586796,1976CE | 6
NL72587806,1017KD | 919
NL72587954,6662BA | 16
NL72587997,1017KD | 919
NL72589515,4417CK | 53
NL72589809,4417CK | 53
NL72590270,3571HS | 113
NL72594454,7825TT | 75
NL72594691,3551EJ | 6
NL72594969,1475JC | 31
NL72594985,3862AL | 24
NL72594993,1015BT | 124
NL72595302,5462EH | 14
NL72595582,5711CN | 12
NL72596767,3261NB | 92
NL72597291,5253CA | 2
NL72598174,9727KB | 7
NL72598298,1066VH | 765
NL72598425,2333CT | 20
NL72599715,7418BG | 8
NL72599774,8921BL | 16
NL72599839,5971PB | 45
NL72599855,8921BL | 16
NL72599944,7418AJ | 6
NL72600144,1101EZ | 17
NL72600837,9723ZA | 284
NL72602554,7514AK | 118
NL72603305,2315SC | 4
NL72603836,2235SE | 31
NL72605219,7336BB | 43
NL72605650,6842CW | 10
NL72605715,7411HS | 24
NL72605758,7411HS | 24
NL72605804,1082MS | 121
NL72606320,1082MS | 121
NL72606428,1017DR | 555
NL72606754,3071EL | 2
NL72606843,3071EL | 2
NL72607904,5081CA | 3
NL72608358,5582CK | 38
NL72608811,6004AW | 75
NL72610050,1119NE | 12
NL72610557,3316BR | 30
NL72611189,3454PJ | 33
NL72611596,1077ZX | 31278
NL72612363,1901HP | 100
NL72613238,2909VA | 486
NL72613300,3521AP | 22
NL72613513,1183DJ | 5
NL72613807,7241VS | 10
NL72613874,1619PE | 29
NL72614048,1071RR | 121
NL72614188,7327GM | 49
NL72615346,5846AG | 17
NL72615443,5846AG | 17
NL72615524,5846AG | 17
NL72615702,1111SW | 63
NL72617268,1183AT | 2
NL72617977,3016BE | 5
NL72618493,6991JN | 3
NL72618833,7418ET | 11
NL72619678,6301PM | 3
NL72620153,1112VA | 3
NL72620188,1118BJ | 359
NL72620218,2405ED | 18
NL72621761,4847SJ | 60
NL72622539,1083BA | 12
NL72623551,6367TV | 2
NL72623578,3861PT | 20
NL72624450,4814DC | 27
NL72624590,1121DG | 96
NL72625236,1901HP | 100
NL72625910,1077ZX | 31278
NL72627050,5708KS | 41
NL72627069,1438AN | 300
NL72627808,4782SK | 6
NL72627867,6222PH | 66
NL72628030,1082MA | 28
NL72628103,9723JC | 21
NL72628944,4837DS | 75
NL72629703,3528AG | 31
NL72631007,1086XK | 9
NL72631392,5253RJ | 5
NL72631562,1076AZ | 1
NL72632054,4462ES | 79
NL72632305,3584CM | 40
NL72632836,1083HN | 201
NL72633247,1622AB | 3
NL72633263,5248JT | 67
NL72633271,5145RM | 45
NL72634073,8861AK | 53
NL72634316,1077ZX | 31278
NL72634375,5988BP | 2
NL72634820,6851EH | 35
NL72635150,1792CJ | 263
NL72635355,4661PZ | 28
NL72636912,1822BZ | 66
NL72636963,6716BP | 23
NL72637447,7737PT | 18
NL72637927,3065WC | 100
NL72638133,6003DD | 6
NL72638184,5107NC | 3
NL72638303,3439LM | 71
NL72638451,5657DD | 130
NL72638745,5411SB | 33
NL72643927,1077ZX | 3071
NL72645113,1018VN | 61
NL72645350,1082MA | 28
NL72645407,3511ZJ | 65
NL72646071,4844CK | 63
NL72646438,4844CK | 63
NL72648074,6708PW | 10
NL72648597,3361EN | 16
NL72649410,3111AJ | 175
NL72653639,5349AB | 9
NL72654066,1014BA | 37
NL72654953,1061HD | 5
NL72656026,3762EC | 16
NL72656174,6816TG | 31
NL72657650,4536HM | 31
NL72660120,3521AL | 6
NL72662581,3735MC | 8
NL72662646,2969AZ | 42
NL72664509,4837DS | 75
NL72664525,4837DS | 75
NL72664606,4837DS | 75
NL72664649,1012JD | 14
NL72664657,1767EC | 14
NL72664843,5685HT | 19
NL72665084,7496AJ | 26
NL72665211,1101CM | 88
NL72665998,2969AZ | 42
NL72666986,1018DD | 2
NL72667249,1082MA | 106
NL72668059,1391GR | 46
NL72668822,5611AZ | 31
NL72668962,1183DJ | 5
NL72669020,3151HV | 32
NL72669489,2583DZ | 5
NL72670037,7131MP | 25
NL72670304,1261HX | 1
NL72670428,3526AC | 7
NL72670487,7622AV | 5
NL72670819,1031HV | 26
NL72672315,1112AZ | 14
NL72672579,8017BA | 43
NL72672641,4241EA | 2
NL72672722,5301AG | 90
NL72674717,1014BA | 37
NL72674903,5211AK | 2
NL72675128,6991JN | 3
NL72675403,1261HX | 1
NL72675608,3438MR | 7
NL72676299,4241EA | 2
NL72677708,5091GS | 22
NL72677988,4462ES | 79
NL72679670,9601KM | 12
NL72680989,1095KK | 27
NL72682132,7411PE | 18
NL72683015,6511PN | 16
NL72683198,3255MB | 5
NL72683244,7418AW | 5
NL72683759,9723HM | 2
NL72683856,6086NK | 7
NL72683872,9001EH | 38
NL72684216,1013BC | 608
NL72684534,1066JR | 1
NL72685328,2908LW | 1
NL72685336,3356LX | 32
NL72685425,3381JS | 32
NL72686243,7005AH | 4
NL72686936,4708CE | 41
NL72686987,4708CE | 41
NL72687436,1183DJ | 5
NL72687533,1096HA | 1
NL72687878,1081CN | 87
NL72687924,7737PE | 27099
NL72687940,7737PE | 27099
NL72688289,1081CN | 87
NL72688300,1097JB | 200
NL72689366,6534AN | 8
NL72689374,1077ZX | 31278
NL72689560,1076AZ | 1
NL72689595,2585GC | 58
NL72689668,1096BD | 23
NL72690461,1119PS | 174
NL72690550,1623LR | 33
NL72691115,1101GH | 100
NL72691352,2612PA | 2
NL72691530,1607MT | 48
NL72693053,5371DH | 35
NL72693533,3311XL | 10
NL72693657,6524CS | 83
NL72694742,1023NN | 2
NL72695072,1062XD | 63
NL72695633,4104BA | 5
NL72697008,2015BJ | 148
NL72697377,3846CC | 47
NL72697776,3772MN | 10
NL72698063,1062KS | 856
NL72698772,1077XX | 613
NL72699388,1424NJ | 116
NL72700181,1186MJ | 1
NL72701250,6546BB | 1075
NL72701854,1097JB | 200
NL72702230,1097JB | 200
NL72702362,5708HZ | 15
NL72702400,3062MA | 29
NL72702621,9712GG | 71
NL72703296,1071CM | 12
NL72704497,5271LG | 29
NL72705493,7691PN | 25
NL72705698,7324BX | 100
NL72706414,5076PB | 5
NL72706716,5076PB | 5
NL72707070,4421BD | 67
NL72707143,3771NC | 8
NL72707305,3771NC | 8
NL72707771,1012JW | 5
NL72708166,1131AC | 13
NL72708271,1165MS | 28
NL72708581,2182ET | 53
NL72708743,4421BD | 67
NL72708751,5555XP | 60
NL72708964,1251KP | 70
NL72709340,5531MC | 1
NL72710837,3768HD | 95
NL72710969,3992LX | 3
NL72711035,1083HN | 201
NL72711078,3781AH | 60
NL72711124,2665MK | 40
NL72711698,3897AC | 8
NL72711922,9726AH | 4
NL72712007,9727KB | 19
NL72712570,8263BL | 9
NL72712627,8263BL | 9
NL72712716,8263BL | 9
NL72712740,4456AT | 48
NL72713240,1077XX | 1329
NL72713283,1812RS | 11
NL72713402,1812RS | 11
NL72713771,3439LD | 1
NL72713844,7554NG | 17
NL72713992,3861SM | 4
NL72715707,1097JB | 200
NL72715995,1083HN | 201
NL72716630,3045AH | 73
NL72717254,1704SK | 4
NL72717637,1077ZX | 3051
NL72720026,2497GB | 60
NL72720476,4103NM | 12
NL72720522,1328MA | 15
NL72720689,6361AN | 11
NL72720840,3331MK | 28
NL72720964,5248JT | 65
NL72721243,5248JT | 65
NL72722630,5038CS | 48
NL72722959,3361HJ | 18
NL72722967,1016DT | 209
NL72723718,1101CM | 238
NL72724005,1097JB | 200
NL72724404,1071AC | 13
NL72724595,1861KW | 2
NL72724897,2153GB | 19
NL72725028,1083HJ | 7
NL72725362,3356LX | 32
NL72725842,5388RT | 16
NL72725877,3741GB | 56
NL72726067,2315SR | 23
NL72726075,1014AK | 78
NL72726784,1055RV | 14
NL72727195,7761HC | 21
NL72727918,5556VB | 191
NL72728078,1105BM | 283
NL72728124,3014DA | 792
NL72728825,9502EH | 9
NL72730226,7742PA | 11
NL72730803,1244NV | 47
NL72731680,3904PX | 10
NL72733993,1077ZX | 3051
NL72736429,2676LE | 1
NL72737328,1043EJ | 110
NL72737689,6827CB | 10
NL72737794,2513AB | 4
NL72738065,2513AB | 4
NL72738235,5223XM | 40
NL72739290,2106EG | 9
NL72739436,6042NV | 7
NL72739800,1327AA | 7
NL72739967,3417EB | 12
NL72739983,3708JA | 17
NL72740655,5802AT | 33
NL72740671,2103LR | 10
NL72740841,7384AP | 51
NL72740914,2595AM | 33
NL72740965,1071JB | 29
NL72742909,1216AE | 8
NL72743050,2803MC | 19
NL72743549,9724AG | 14
NL72743638,3043NA | 104
NL72743891,1101BA | 15
NL72744146,5263AS | 1
NL72744693,7609PK | 459
NL72745401,7622EZ | 16
NL72745827,8442LE | 54
NL72746157,3911VB | 10
NL72747765,1327AA | 7
NL72748419,4817PA | 69
NL72748443,1448XK | 6
NL72748664,7471ST | 2
NL72749210,1183DJ | 5
NL72749482,1183DJ | 5
NL72750049,6865CE | 145
NL72751347,3439NK | 5
NL72751606,1461DG | 113
NL72751614,7071TH | 42
NL72751622,7071TH | 42
NL72751746,2289DA | 33
NL72751754,3062ME | 46
NL72752025,2402NM | 15
NL72752769,5427DB | 3
NL72753102,1963AM | 8
NL72753889,9479TA | 17
NL72755288,2803MC | 19
NL72756489,1015CD | 33
NL72756799,6712GC | 34
NL72756829,1181BS | 511
NL72757116,6681CW | 36
NL72757213,1016EZ | 316
NL72757310,4726SL | 2
NL72757590,5026RS | 7
NL72757655,1119NG | 37
NL72758058,1013AP | 23
NL72758090,5388HL | 37
NL72758163,6983BR | 45
NL72758600,5151DP | 7
NL72758767,6851EJ | 8
NL72759135,3155CE | 49
NL72759623,1016EZ | 316
NL72759801,4651SZ | 12
NL72761741,3526KS | 40
NL72762772,2132WT | 41
NL72763396,2285VL | 3
NL72763604,2548WH | 27
NL72763701,4191ZT | 14
NL72764619,1015CK | 135
NL72764627,3068AV | 5
NL72764961,1087GD | 91
NL72766956,5026RP | 1
NL72767138,5026RP | 1
NL72767154,5026RP | 1
NL72767219,4902CP | 22
NL72767340,4902CP | 22
NL72767979,1071BD | 132
NL72768010,1272CH | 161
NL72768193,1059BW | 82
NL72768223,3072ZX | 60
NL72768274,6464XG | 22
NL72768827,2105MG | 115
NL72769149,1101CT | 292
NL72769238,5462EH | 10
NL72769262,9403VS | 33
NL72769327,1101CM | 238
NL72769459,5321JJ | 1
NL72769629,1059XZ | 58
NL72769661,1059XZ | 58
NL72769734,6211CJ | 28
NL72770147,5321JJ | 1
NL72770201,3016BE | 5
NL72770457,1251JR | 9
NL72771313,1175RA | 82
NL72771534,3871AA | 31
NL72771925,5928PR | 74
NL72772271,9251LV | 15
NL72773154,3531JE | 85
NL72774010,8304AV | 7
NL72774142,4531GG | 10
NL72774193,1105BE | 1
NL72774533,2723XN | 222
NL72775068,3925CK | 11
NL72775955,6235AC | 21
NL72775998,1075VX | 99
NL72777680,1967DD | 2880
NL72778563,3862JL | 7
NL72781157,6049DA | 10
NL72782455,5466AB | 13
NL72782579,2651BE | 14
NL72782781,6049DA | 10
NL72783311,6111AZ | 6
NL72783478,5211CH | 1
NL72784075,3528BJ | 95
NL72784121,6136GM | 115
NL72784253,6136GM | 115
NL72784261,5582CK | 62
NL72784555,4353EH | 4
NL72785705,1181ZT | 31
NL72785845,5017CK | 8
NL72786965,3821BG | 11
NL72787139,3241DR | 124
NL72787155,3241DR | 124
NL72787171,3241DR | 124
NL72787724,6869TB | 36
NL72787732,6869TB | 36
NL72787813,1011TB | 159
NL72788305,4388EA | 17
NL72789352,5556VB | 191
NL72789654,5611NE | 44
NL72789891,5211CK | 47
NL72790059,1014BA | 37
NL72790296,1014BA | 37
NL72791845,7005AV | 1
NL72792094,9711BK | 108
NL72792442,2111AE | 3
NL72793465,1017KD | 919
NL72793791,1406KS | 2
NL72794011,4116CE | 7
NL72794135,2402NM | 15
NL72794143,9001ZJ | 17
NL72794283,1062XD | 615
NL72795425,3029AK | 16
NL72795492,4031KS | 5
NL72795662,4031KS | 5
NL72795700,1072SK | 32
NL72797665,2811MZ | 215
NL72797770,1506MA | 2
NL72797835,1082MS | 3
NL72798467,1062XD | 61
NL72798815,9728BM | 806
NL72799145,3992LX | 9
NL72799897,3161GR | 7
NL72799900,3161GR | 7
NL72799919,9804TG | 14
NL72799935,3161GR | 7
NL72800070,3451LN | 39
NL72800410,1704RW | 32
NL72800658,6711JC | 2
NL72800992,1391EL | 14
NL72801034,9727KB | 7
NL72801174,1382AA | 35
NL72802715,7461BA | 2
NL72803622,1075AW | 2
NL72803886,5386KD | 2
NL72804025,5502AL | 44
NL72804165,2271EE | 199
NL72804351,1096BN | 4
NL72804394,1096BN | 4
NL72804718,3076CW | 156
NL72804742,2131AE | 1
NL72804823,1262AB | 18
NL72804947,3446CP | 2
NL72804955,1183EJ | 44
NL72805005,3161GR | 7
NL72805617,1014BA | 37
NL72805676,1014BA | 37
NL72805714,1014BA | 37
NL72805978,1213VC | 32
NL72806435,3013AL | 505
NL72807180,6905DL | 2
NL72807423,8601CM | 38
NL72809841,5263EM | 12
NL72809965,1014BA | 21
NL72810319,1101CM | 238
NL72811463,3045PD | 162
NL72811889,1033NN | 75
NL72812257,1621CC | 36
NL72814179,5406TE | 2
NL72814497,6221BE | 39
NL72815167,3512TA | 12
NL72815345,8263BL | 9
NL72815361,8263BL | 9
NL72815523,5161CC | 4
NL72815752,8211BD | 177
NL72815922,2548JS | 44
NL72815981,1071JB | 29
NL72816171,8025BX | 7
NL72816252,2235SE | 31
NL72816600,5022DW | 2
NL72816945,1688JH | 55
NL72817763,9711BK | 108
NL72817917,1075EC | 136
NL72818182,4881XZ | 31
NL72818697,1017SK | 8
NL72818840,6998AZ | 5
NL72819871,1083HJ | 32
NL72819898,1018JA | 5
NL72820136,2908LW | 1
NL72821604,5623BN | 12
NL72824778,2544EZ | 25
NL72825057,1017SK | 8
NL72825391,5331PK | 22
NL72825855,7005AV | 1
NL72827122,4824AS | 8
NL72827505,7335JV | 11
NL72827947,3047AN | 21
NL72828226,3528BP | 80
NL72828250,1217CX | 10
NL72829133,8263BL | 9
NL72829176,8263BL | 9
NL72829192,8263BL | 9
NL72829257,8263BL | 9
NL72829303,8263BL | 9
NL72829893,3371GA | 6
NL72830069,1261EK | 1
NL72830352,6905DL | 1
NL72830697,1017CA | 466
NL72831537,3371GA | 6
NL72831561,1082LZ | 815
NL72831596,2131AE | 1
NL72831723,3401MX | 6
NL72831774,1815CG | 142
NL72831839,5521DX | 101
NL72832029,8263BL | 9
NL72832037,8263BL | 9
NL72833092,3155CE | 49
NL72833238,3821BB | 31
NL72835044,3851SM | 30
NL72835826,6708PM | 2
NL72837322,4782SK | 6
NL72837608,8265VB | 6
NL72838655,2131AE | 1
NL72838728,1079KA | 5
NL72838957,8263BL | 9
NL72839007,8263BL | 9
NL72839309,1017TV | 40
NL72839562,3316BR | 30
NL72839627,5657DW | 3513
NL72839678,5657DW | 3513
NL72839996,1097DN | 224
NL72840005,2908LW | 1
NL72840188,1181LE | 13
NL72840293,5491DB | 3
NL72840307,8263BL | 9
NL72840374,8263BL | 9
NL72840471,8263BL | 9
NL72840749,3047AL | 142
NL72841044,8701VG | 20
NL72841192,1071SJ | 20
NL72841524,1077NR | 63
NL72841842,8263BL | 9
NL72842156,7553GG | 19
NL72842423,2513EH | 48
NL72842741,7214EL | 7
NL72842849,7214EL | 7
NL72842903,7214EL | 7
NL72843217,1622AB | 3
NL72843373,5651GW | 161
NL72844043,1059CM | 1
NL72844094,1083HP | 60
NL72844213,1077NR | 63
NL72847875,1097DN | 224
NL72847921,7741ER | 11
NL72850787,2285VL | 3
NL72851198,2908LW | 1
NL72851317,8263BL | 9
NL72851368,8263BL | 9
NL72851406,8263BL | 9
NL72851546,7683RC | 35
NL72851554,8263BL | 9
NL72852674,7683RC | 35
NL72854332,6141AA | 3
NL72854766,8263BL | 9
NL72854820,1077NR | 63
NL72854839,1077NR | 63
NL72854863,2715CA | 16
NL72857382,8305AN | 9
NL72857838,5143NB | 36
NL72857900,5143NB | 36
NL72857919,5143NB | 36
NL72857951,5143NB | 36
NL72859121,1077NR | 63
NL72860650,3911AV | 111
NL72863358,2595AR | 50
NL72863501,1171VC | 303
NL72863552,1171VC | 303
NL72863595,1171VC | 303
NL72863692,4817PA | 69
NL72863846,6301PM | 3
NL72863854,1017KD | 919
NL72863862,1171VC | 303
NL72863935,7571BK | 28
NL72864265,1314BB | 25
NL72865180,5051PH | 3
NL72866608,3821AD | 10
NL72866616,3512CB | 19
NL72866624,3512CB | 19
NL72866756,1625NV | 8
NL72866829,6909AP | 98
NL72866934,7521PL | 62
NL72867353,1096BN | 4
NL72867442,1016BR | 180
NL72867671,2811DV | 2
NL72868481,2993HH | 15
NL72868597,2132HN | 5
NL72869577,1118BJ | 359
NL72869623,9672BK | 4
NL72869666,3897AC | 8
NL72870214,1017BV | 537
NL72870591,1118BJ | 359
NL72870613,2993HH | 15
NL72870648,2993HH | 15
NL72870656,8266JM | 3
NL72871121,3902EJ | 15
NL72871415,9057LA | 1
NL72871598,9057LA | 1
NL72872101,1075HJ | 137
NL72872284,1075HJ | 137
NL72872373,5461BD | 2
NL72872527,1127PE | 63
NL72873159,4317NM | 78
NL72874112,2101RG | 22
NL72876506,3013AK | 45
NL72876603,1075HP | 8
NL72876743,3013AK | 45
NL72877367,8011SH | 18
NL72877413,8011SH | 18
NL72877790,3011WH | 23
NL72877898,2718ST | 87
NL72878940,6921BV | 1
NL72878983,1101CM | 238
NL72879173,1043AH | 30
NL72882360,4691RZ | 34
NL72883235,1327CG | 20
NL72883324,2391GC | 40
NL72883332,8444AC | 75
NL72883456,3371KA | 18
NL72883537,6221AZ | 32
NL72883642,3905KZ | 36
NL72883685,1075VX | 99
NL72883707,2635AC | 6
NL72883928,3072ZX | 60
NL72884118,3439LM | 71
NL72884258,1097JB | 200
NL72885327,1082LZ | 819
NL72885874,3584AA | 104
NL72886439,5061PA | 14
NL72886757,3114HB | 7
NL72886900,3114HB | 7
NL72887044,8263BL | 9
NL72887052,8263BL | 9
NL72887451,3527LA | 3
NL72887761,2331AA | 37
NL72887796,5076PB | 11
NL72889284,2131GC | 99
NL72890118,3848CB | 59
NL72890266,7443BK | 72
NL72890967,1057AR | 15
NL72892137,1406KD | 59
NL72893230,2102BT | 7
NL72893761,1861VE | 31
NL72893788,1861VE | 31
NL72893796,1861VE | 31
NL72893869,1861VE | 31
NL72893877,1861VE | 31
NL72894253,3013AK | 45
NL72894539,3081AB | 85
NL72894652,3648CK | 82
NL72894695,3081AB | 85
NL72894709,1077XX | 1147
NL72894938,1101CM | 238
NL72895616,1271ED | 2
NL72895845,3861AE | 22
NL72896272,7913AC | 22
NL72896280,8913BA | 1
NL72896701,2316PE | 44
NL72896833,4827HG | 18
NL72897562,6718XR | 20
NL72897651,1121BZ | 56
NL72897716,3743KN | 32
NL72897740,3743KN | 32
NL72897783,3743KN | 32
NL72897791,3743KN | 32
NL72897864,3743KN | 32
NL72898011,1016BE | 201
NL72898402,2491AM | 192198
NL72898739,1213AV | 34
NL72900261,2131HB | 5
NL72900334,5613BH | 62
NL72900970,3115JD | 4
NL72901187,4811AC | 37
NL72901721,1213PG | 11
NL72902469,1077ZX | 3051
NL72902477,1077ZX | 3051
NL72902485,6812AH | 68
NL72905557,7663TD | 175
NL72906138,5611XC | 104
NL72907789,4827HG | 18
NL72907924,7514AB | 63
NL72908394,4417CK | 53
NL72909382,3743KN | 32
NL72909420,3743KN | 32
NL72909609,3743KN | 32
NL72909714,3743KN | 32
NL72909889,3743KN | 32
NL72909951,3371EE | 641
NL72910585,1077BM | 23
NL72910739,1077BM | 23
NL72910887,1077BM | 23
NL72911174,1077BM | 23
NL72911425,5247WZ | 10
NL72911654,1112VA | 3
NL72912278,1015CJ | 127
NL72912634,3439LM | 71
NL72913010,5085ET | 45
NL72913037,6717VE | 175
NL72913142,1017WV | 12
NL72914246,1094XL | 95
NL72915013,6716AZ | 18
NL72916672,3743KN | 32
NL72917059,1057PT | 146
NL72917237,8019AB | 21
NL72917253,5248JT | 65
NL72918330,2289CX | 6
NL72919299,2742KK | 54
NL72919450,1244NV | 47
NL72919485,9502EH | 9
NL72919957,8265DB | 43
NL72920009,8102CK | 30
NL72920033,1076EE | 111
NL72920432,3016GJ | 12
NL72920491,1314BG | 39
NL72920718,7313CA | 99
NL72921242,5349AB | 9
NL72921773,3067GH | 52
NL72921927,9403DS | 48
NL72923628,9711BK | 108
NL72923717,9711BK | 108
NL72923806,9711BK | 108
NL72923873,9711BK | 108
NL72923997,9711BK | 108
NL72924659,3905PA | 2
NL72926066,1076EE | 111
NL72927917,1017CA | 450
NL72928069,1097DP | 7
NL72929235,1083HJ | 32
NL72929618,5262LN | 1
NL72930152,5656AG | 96
NL72930160,5656AG | 96
NL72930373,3899AA | 31
NL72930454,1066AZ | 3
NL72930594,5102AB | 119
NL72930713,9086CT | 8
NL72932473,3047AH | 130
NL72932481,1017CA | 448
NL72932503,3439NE | 20
NL72932961,1017KD | 919
NL72933054,1017KD | 919
NL72933291,1017WV | 13
NL72934948,1098LE | 61
NL72935022,6662BC | 26
NL72935936,3439NE | 20
NL72935944,3439NE | 20
NL72935979,1077XX | 1143
NL72935995,1311RK | 28
NL72936037,8442DJ | 73
NL72936681,1817DC | 19
NL72937033,6662BC | 26
NL72938781,1017KD | 919
NL72939206,5262LN | 1
NL72939265,5531MC | 1
NL72939389,7958RM | 55
NL72940069,1042AA | 36
NL72940190,6814JH | 5
NL72940433,6681CW | 36
NL72940697,7678RS | 47
NL72940719,4341GL | 8
NL72940905,6691EL | 2
NL72941294,6691EL | 2
NL72941553,2341CL | 1
NL72941596,2222BG | 13
NL72941634,1314VB | 4
NL72941685,1066EP | 13
NL72941723,4818CL | 14
NL72941839,2909LK | 25
NL72942428,1131MR | 4
NL72942460,3123SJ | 32
NL72942525,3512LC | 19
NL72942746,5211HW | 30
NL72942959,1411DD | 5
NL72943165,2333CW | 200
NL72943661,8019XT | 14
NL72945265,3011TA | 34
NL72945362,3743KN | 32
NL72945729,1017KD | 919
NL72945966,6983BR | 45
NL72946016,3743KN | 32
NL72946040,3743KN | 32
NL72946075,3743KN | 32
NL72947225,7325DZ | 578
NL72947233,7325AB | 12
NL72949287,5141CC | 1
NL72950676,5076PB | 5
NL72952024,3902HP | 2
NL72952571,5763PP | 5
NL72952822,3364DK | 255
NL72952857,5642JJ | 3
NL72952881,3316BP | 80
NL72953101,2032EE | 100
NL72953152,3014DA | 792
NL72953217,1097JB | 200
NL72953527,2382NK | 34
NL72953950,6882NE | 2
NL72953977,3316BP | 80
NL72954523,3024EE | 20
NL72954590,2333CG | 4
NL72955244,1105BJ | 20
NL72955341,5657DD | 154
NL72955376,1118BJ | 359
NL72955392,5657DD | 154
NL72955724,2988DC | 120
NL72956836,5145RM | 17
NL72957492,4817PA | 69
NL72959312,1105BE | 1
NL72959320,1105BE | 1
NL72959878,5664AP | 17
NL72961716,5688CZ | 4
NL72962070,9723HE | 2
NL72962305,4451KE | 183
NL72962658,5691NL | 1
NL72962887,5211HB | 1
NL72962909,5211HB | 1
NL72964154,1015CS | 62
NL72964480,3361GD | 219
NL72964537,3371JT | 10
NL72965142,3632AS | 77
NL72965177,6686MC | 63
NL72965258,3371JT | 10
NL72965630,5258BA | 47
NL72965711,1097JB | 200
NL72965800,8263BL | 9
NL72965851,8263BL | 9
NL72965878,4431NB | 28
NL72966246,1097JB | 200
NL72966580,1314BH | 51
NL72966793,6015AA | 13
NL72967021,1077BH | 174
NL72967897,9681AG | 249
NL72968192,3062MB | 130
NL72968257,7825TB | 163
NL72968664,6524TR | 53
NL72969237,4471RL | 6
NL72969563,2901AM | 6
NL72970375,1018JA | 5
NL72970413,3016CK | 62
NL72972068,8043PE | 38
NL72972173,1081JK | 760
NL72972181,3584CH | 8
NL72973676,3315MV | 386
NL72975113,1077ZX | 31278
NL72975563,1118CZ | 354
